project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4140,0.2601922707444206,,183,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4157,-0.3858319994404409,,58,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4170,0.4542086523180303,,37,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4213,-0.3371246237131674,,100,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4242,-0.2958724558479736,,143,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4249,-0.3484178805140367,,84,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4263,-0.5078439376140058,,26,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4267,0.3731436571228316,,65,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4269,0.3058079547858996,,127,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4280,-0.262635995244516,,178,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_428,0.3949805677136501,,54,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4282,-0.2983273048924116,,140,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4293,0.3170003570194666,,116,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4296,0.3602042198253841,,75,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4309,0.3371826216234829,,99,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4323,0.3169375339270928,,117,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4375,-0.4118194878610101,,48,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4378,0.3946184926549925,,55,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4387,0.2906742110223876,,149,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4410,0.2576445743013674,,186,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4422,0.515355887863034,,24,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4448,-0.3004193938021601,,137,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4530,1.03771756081847,,2,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4534,0.3408734033733452,,95,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4535,0.3263670817519356,,108,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4581,-0.2792344070003887,,158,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4612,0.252760617393428,,195,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4641,-0.4180786625161481,,45,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4651,-0.4112220458903073,,49,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4652,0.3737976581578462,,64,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4653,0.2996127263561455,,138,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4683,0.3190793720207174,,113,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4705,0.3671354006234101,,69,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_473,0.4539663287396246,,38,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4732,-0.3019624745179542,,135,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4733,-0.4831489920236818,,30,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4755,-0.6568610965991155,,8,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_476,0.3784924497351866,,62,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4761,-0.3536693724745181,,79,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4783,0.3108863806172732,,122,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4797,0.2656585654553668,,173,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4822,0.3490133874216199,,83,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4840,0.5055295355836633,,27,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4844,0.3442349491690058,,90,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4863,0.2520701712949365,,197,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4864,0.375972867272429,,63,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4889,0.4003497561909394,,53,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4911,0.3323076192889252,,105,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4920,-0.367988169425336,,68,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4930,0.2719175446442167,,167,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4940,-0.2824900050001842,,155,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4962,-0.4901033465758601,,28,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4970,0.2783684259748983,,159,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4985,-0.3499010280881253,,81,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4991,-0.3465575492958714,,88,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_500,0.3275298993720788,,107,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_502,-0.2520499494232658,,198,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_541,0.3089347277354905,,125,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_545,-0.5388445326610939,,21,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_589,0.3643079132913154,,71,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_605,0.4412475524392143,,41,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_622,0.6998457661392272,,7,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_657,0.2715649050364274,,168,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_684,0.296335231257584,,142,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_74,-0.3841029760481909,,60,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_812,0.6154998472420768,,12,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_849,0.3032872782381912,,132,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_860,-0.2731157539106598,,166,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_90,0.3373289977815985,,98,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_906,-0.2516715223054111,,199,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_932,-0.2630582388621985,,177,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_933,0.3417494161981766,,94,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_946,-0.2805948092537347,,156,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_0,0.3997827926715861,,87,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1025,0.3488473949477698,,137,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1034,0.3283355975353821,,169,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1038,0.3789416345180736,,106,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1047,0.3348506357473181,,158,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1270,-0.3430028429884126,,145,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1294,0.3235695498240973,,181,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1295,0.3831049301540008,,102,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1321,-0.5154848328763992,,41,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_136,-0.4669088670147611,,59,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1385,-0.3254216015190462,,176,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1399,1.1959544769163246,,1,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1408,0.3281108152663535,,170,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1427,-0.4148696061457,,77,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1439,0.3444915119965317,,142,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1445,0.6174708358408849,,25,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1461,0.3308864955456785,,164,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1488,0.4110645395958325,,80,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1500,-0.3372704870009467,,152,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1505,0.6929217293636671,,19,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1513,0.5423519481376916,,35,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1529,-0.321444073478751,,183,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1547,0.3211366603084045,,184,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1561,-0.316550303770368,,195,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1628,0.3240310986109765,,180,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1636,-0.86254650930285,,8,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1637,-0.4716532408294901,,58,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1671,0.3356062221703293,,157,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1732,-0.3463606033881845,,139,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_1789,0.6484125212670425,,23,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2027,-0.6028354297844554,,26,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2,-0.3331722703573743,,161,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2040,-0.3593180430872734,,119,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2063,-0.3281023279104924,,171,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2076,0.4110828077084268,,79,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2080,0.4287464927767277,,71,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2102,-0.3584190847299498,,120,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_212,0.4751741630676592,,55,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2163,0.3151352946216053,,199,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2208,0.330031321747823,,165,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2227,0.3151591208794426,,198,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2281,-0.3885641955041938,,97,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2292,0.3208343932904878,,186,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2295,-0.5680062451310042,,31,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2348,0.3982664031727299,,91,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2412,0.7217431650433411,,15,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2413,-0.3915378234551532,,94,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2441,0.3368825311274577,,154,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2449,0.371190339043634,,110,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2459,-0.5138443791722367,,42,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2482,0.3287826610227192,,167,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2563,0.3850626206199809,,100,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2569,0.3328716081391306,,162,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2570,-0.8926687898669935,,7,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2579,-0.4219339532581746,,76,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2695,0.3560735460116114,,124,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2844,0.3208573759205256,,185,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2846,0.3496967917263032,,135,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_288,-0.3489484433376489,,136,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2886,-0.3844522873251038,,101,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2896,-0.4036306743261636,,85,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2910,0.4784217907843037,,54,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2935,0.8239827713422045,,10,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2952,0.597050378175767,,27,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2981,-0.3158553366949412,,197,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_2994,-0.5461017862864549,,33,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3013,-0.3411915290735308,,148,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3016,0.3898765024990249,,96,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3026,-0.45091230187803,,64,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3061,0.66493024549687,,20,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3079,0.4658101328789186,,61,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3093,0.4093509566539215,,81,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3108,0.5027129105930511,,46,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3129,-0.5021358481455864,,47,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3140,0.324470928155457,,179,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3144,-0.395128328789333,,93,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3154,-0.6969885806327936,,18,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3175,0.4269102723586456,,72,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3194,0.4856936977915995,,52,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3210,0.3287630440012919,,168,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3211,-0.3394903899351734,,151,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3264,0.3273687050566278,,172,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3280,0.3165660527616303,,194,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3312,-0.3272379418999293,,173,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3320,0.5288301030201246,,37,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3323,0.3992755122124821,,88,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3379,-0.425877601492435,,73,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3382,0.3699988017490166,,111,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3399,0.4041568062615567,,83,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_347,0.3245212922655537,,178,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3478,-0.4397597545128522,,69,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3486,0.4232344875522528,,75,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3489,-0.3908615551797554,,95,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3511,0.5412201680463257,,36,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3515,0.4401524988133233,,68,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3568,-0.316605174356059,,193,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_357,-0.401534597473011,,86,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3598,-0.3573759114963843,,123,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3601,0.341618758735713,,146,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3620,0.5000107853025052,,48,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3639,-0.4460339411249902,,67,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3717,-0.3162041241410508,,196,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3744,0.5102235100953953,,44,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3758,0.481726663063717,,53,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3772,1.025717044080657,,3,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3823,-0.5833690960984335,,30,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3859,-0.3666407040879069,,112,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3880,-0.319331161555842,,189,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3895,0.7673148750768672,,14,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3913,0.3193791862854968,,188,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3918,0.318946560270418,,190,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3932,1.185465213669038,,2,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3935,-0.3510120099578536,,134,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_3946,0.6486788723692307,,22,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Oligo,tile_4013,-0.3803231290389137,,103,RidgeCV
