project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_316599,0.1369521922816131,,32,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_316609,0.1831539301129693,,7,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_329280,-0.0945274637800305,,166,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_332555,-0.1116360470241054,,76,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_334397,0.0952510135823582,,161,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_33719,-0.1205741016429273,,51,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_341127,-0.110504245951458,,80,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_343730,-0.1354664194073174,,36,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_35470,-0.0928145552247078,,189,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_35658,-0.0975142659784426,,148,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_363466,0.2042781490435779,,3,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_363489,0.1083727263819468,,87,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_367759,-0.1102832274676902,,81,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_368356,-0.0978520050732457,,146,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_36914,0.094296244415789,,168,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_373050,-0.1078760715598461,,89,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_375006,-0.1130374948376919,,71,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_379251,-0.1017125755318579,,125,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_381102,-0.1069701416529527,,95,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_385973,-0.1454178603119902,,21,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_392647,-0.1191863706568716,,55,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_3928,0.1145214876349439,,70,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_39399,0.0970646983595915,,150,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_394214,-0.0928273192404033,,188,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_39736,-0.1160114855749737,,66,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_398186,-0.1054919833770415,,102,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_402292,0.105856724709666,,101,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_404425,-0.1054492447182558,,103,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_407280,-0.1030259121991913,,118,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_410421,0.0972826498611884,,149,RidgeCV
